"","docPid","left_context","context","right_context","werkwoord","ge_prefix","persoon","zinstype","zinsdeelvolgorde","werkwoordsvolgorde","samengesteld_ww","modaal_hww","samentrekking","word","word_xml","starttag","punct","decennium","subgenre","auteur","datering","genre","titleWords","pid","titel","lokalisering","lokalisering_ruim","fictionalityLevel1"
"2074","INT_c1b59bb4-9858-4fc7-8230-77901b694f49",", Daer hi den camp soude"," hebben vonden","; Maer dien camp en ginc","vinden","nee","3sing","bijzin","SV","PV-VD","nee","ja","nee","hebben vonden","hebben vonden",NA,NA,1440,"""history"" ""secular""","""Jan van Heelu""","""1430-1450""","""vers""","""Rijmkroniek van Woeringen""","""INT_c1b59bb4-9858-4fc7-8230-77901b694f49""","""Rijmkroniek van Woeringen""","Brabant","zuid","""non-fiction"""
"2075","INT_c1b59bb4-9858-4fc7-8230-77901b694f49"," wonden. Hadde menne gesocht, men"," hadden vonden"," Op die plaetse, niet verre","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","nee","ja","hadden vonden","hadden vonden",NA,NA,1440,"""history"" ""secular""","""Jan van Heelu""","""1430-1450""","""vers""","""Rijmkroniek van Woeringen""","""INT_c1b59bb4-9858-4fc7-8230-77901b694f49""","""Rijmkroniek van Woeringen""","Brabant","zuid","""non-fiction"""
"2076","INT_75feb76b-671a-4d31-90b5-6b994b45b7dc"," ghevraeght om auentuer Dat ic"," vonden heb"," wel sueren Buten der stat","vinden","nee","1sing","bijzin","SV","VD-PV","nee","nee","nee","vonden heb","vonden heb",NA,NA,1410,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1412-1415""","""vers""","""Segheliin van Jerusalem""","""INT_75feb76b-671a-4d31-90b5-6b994b45b7dc""","""Segheliin van Jerusalem""","rest","onbekend","""fiction"""
"2077","INT_75feb76b-671a-4d31-90b5-6b994b45b7dc"," ni die scoenste van eertriic"," Heuet vonden"," ende die best Ten tiensten","vinden","nee","3sing","bijzin","SV","PV-VD","nee","nee","nee","Heuet vonden","Heuet vonden",NA,NA,1410,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1412-1415""","""vers""","""Segheliin van Jerusalem""","""INT_75feb76b-671a-4d31-90b5-6b994b45b7dc""","""Segheliin van Jerusalem""","rest","onbekend","""fiction"""
"2078","INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728"," zine herte dat Dat hi"," vonden adde"," den scat, Die so vaste","vinden","nee","3sing","bijzin","SV","VD-PV","nee","nee","nee","vonden adde","vonden adde",NA,NA,1320,"""epic"" ""legendary hagiography"" ""religious""","""Jacob van Maerlant""","""1300-1350""","""vers""","""Sinte Franciscus leven""","""INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728""","""Sinte Franciscus leven""","Vlaanderen","zuid","""non-fiction"""
"2079","INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728"," zingende ende rasch Vele vogelen"," hevet vonden"," Onder die boomkine tien stonden","vinden","nee","3sing","bijzin","SV","PV-VD","nee","nee","nee","hevet vonden","hevet vonden",NA,NA,1320,"""epic"" ""legendary hagiography"" ""religious""","""Jacob van Maerlant""","""1300-1350""","""vers""","""Sinte Franciscus leven""","""INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728""","""Sinte Franciscus leven""","Vlaanderen","zuid","""non-fiction"""
"2080","INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728"," Te gewinnen des hi wacht",", Heeft vonden"," in sinen raet, Dat hi","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","nee","nee","Heeft vonden","Heeft vonden",NA,",   ",1320,"""epic"" ""legendary hagiography"" ""religious""","""Jacob van Maerlant""","""1300-1350""","""vers""","""Sinte Franciscus leven""","""INT_245d8034-5eb4-4c86-a1a8-844fc4cdf728""","""Sinte Franciscus leven""","Vlaanderen","zuid","""non-fiction"""
"2081","INT_06e6e895-be48-4cac-80af-1033f8c23f52"," toten stonden vor dat hine"," adde vonden"," Dvs so sciet hi vter","vinden","nee","3sing","bijzin","SV","PV-VD","nee","nee","nee","adde vonden","adde vonden",NA,NA,1380,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1375-1400""","""vers""","""Madelgijs, fragment Antwerpen""","""INT_06e6e895-be48-4cac-80af-1033f8c23f52""","""Madelgijs, fragment Antwerpen""","rest","zuid","""fiction"""
"2082","INT_17eb43b4-6199-40cc-9599-03d66f3952ab"," grave Willem. Ende als si"," vonden hebben"," hem, Hebben sine over heer","vinden","nee","3pl","bijzin","SV","VD-PV","nee","nee","nee","vonden hebben","vonden hebben",NA,NA,1370,"""history"" ""secular""","""Melis Stoke""","""1365-1385""","""vers""","""Rijmkroniek van Holland""","""INT_17eb43b4-6199-40cc-9599-03d66f3952ab""","""Rijmkroniek van Holland""","Holland","noord","""non-fiction"""
"2083","INT_17eb43b4-6199-40cc-9599-03d66f3952ab",", Morghen salt eens anders wesen","; Vonden heb"," ik niet in desen Enighe","vinden","nee","1sing","hoofdzin","VS","VD-PV","nee","nee","nee","Vonden heb","Vonden heb",NA,";   ",1370,"""history"" ""secular""","""Melis Stoke""","""1365-1385""","""vers""","""Rijmkroniek van Holland""","""INT_17eb43b4-6199-40cc-9599-03d66f3952ab""","""Rijmkroniek van Holland""","Holland","noord","""non-fiction"""
"2084","INT_17eb43b4-6199-40cc-9599-03d66f3952ab"," in alre wise, Dat si"," vonden hadden"," tgoet. Elc pensde doe in","vinden","nee","3pl","bijzin","SV","VD-PV","nee","nee","nee","vonden hadden","vonden hadden",NA,NA,1370,"""history"" ""secular""","""Melis Stoke""","""1365-1385""","""vers""","""Rijmkroniek van Holland""","""INT_17eb43b4-6199-40cc-9599-03d66f3952ab""","""Rijmkroniek van Holland""","Holland","noord","""non-fiction"""
"2085","INT_2b84496c-0fab-4f8c-b213-647a25db2ae6"," loopen daer du meerre[n] vrient"," hads vonden"," dan ic was, die di","vinden","nee","2sing","bijzin","SV","PV-VD","nee","nee","nee","hads vonden","hads vonden",NA,NA,1450,"""philosophy / ethics"" ""secular""","""Jan Praet""","""1440-1460""","""vers""","""Speghel der wijsheit""","""INT_2b84496c-0fab-4f8c-b213-647a25db2ae6""","""Speghel der wijsheit""","Vlaanderen","zuid","""non-fiction"""
"2086","INT_f9d742e8-27ca-4902-aa51-4d5101b03c10"," w[ee]ldicheit Ecclesiat[ic]us dus seit: ""Ic"," hebbe vonden"," ghenoot Een wijf bittre dan","vinden","nee","1sing","hoofdzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1370,"""philosophy / ethics"" ""secular""","""unknown""","""1350-1400""","""vers""","""Spiegel der sonden (berijming), fragment Gent 2""","""INT_f9d742e8-27ca-4902-aa51-4d5101b03c10""","""Spiegel der sonden (berijming), fragment Gent 2""","Vlaanderen","zuid","""non-fiction"""
"2087","INT_3c460b0a-7e20-48c5-a364-356aedb3718e"," sal keren nemmermere, Ic en"," hebbe vonden"," mijn gheslacht Ende oec den","vinden","nee","1sing","hoofdzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1410,"""chivalric romance"" ""drama"" ""secular""","""unknown""","""1400-1420""","""vers""","""Esmoreit""","""INT_3c460b0a-7e20-48c5-a364-356aedb3718e""","""Esmoreit""","rest","onbekend","""fiction"""
"2088","INT_3c460b0a-7e20-48c5-a364-356aedb3718e"," ghewinnen en mach, Ic en"," hebbe vonden"," mijn gheslachte; Ende die mi","vinden","nee","1sing","hoofdzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1410,"""chivalric romance"" ""drama"" ""secular""","""unknown""","""1400-1420""","""vers""","""Esmoreit""","""INT_3c460b0a-7e20-48c5-a364-356aedb3718e""","""Esmoreit""","rest","onbekend","""fiction"""
"2089","INT_3c460b0a-7e20-48c5-a364-356aedb3718e",", die mi gewrachte, Dat ic"," hebbe vonden"," mijn gheslachte Ende oec die","vinden","nee","1sing","bijzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1410,"""chivalric romance"" ""drama"" ""secular""","""unknown""","""1400-1420""","""vers""","""Esmoreit""","""INT_3c460b0a-7e20-48c5-a364-356aedb3718e""","""Esmoreit""","rest","onbekend","""fiction"""
"2090","INT_14f02a02-7bcd-43ea-a7ab-64898a232ecd"," behouden sijn ter ure. Men"," heeft vonden"," dat gesciede Van selken ongedoopten","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","nee","nee","heeft vonden","heeft vonden",NA,NA,1410,"""religious"" ""theology / ethics""","""unknown""","""1400-1420""","""vers""","""Dietsche Lucidarius""","""INT_14f02a02-7bcd-43ea-a7ab-64898a232ecd""","""Dietsche Lucidarius""","Vlaanderen","zuid","""non-fiction"""
"2091","INT_14f02a02-7bcd-43ea-a7ab-64898a232ecd"," in sijn verdriet? A. Men"," heeft vonden"," te meniger stede Dat messen","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","nee","nee","heeft vonden","heeft vonden",NA,NA,1410,"""religious"" ""theology / ethics""","""unknown""","""1400-1420""","""vers""","""Dietsche Lucidarius""","""INT_14f02a02-7bcd-43ea-a7ab-64898a232ecd""","""Dietsche Lucidarius""","Vlaanderen","zuid","""non-fiction"""
"2092","INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3"," in al die werelt groet"," Hadde gevonden"," haer genoet Van houescheden no","vinden","ja","3sing","bijzin","SV","PV-VD","nee","nee","nee","Hadde gevonden","Hadde gevonden",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Ferguut""","""INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3""","""Ferguut""","rest","onbekend","""fiction"""
"2093","INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3"," here Want hine waende neltmgtmermere"," Hebben vonden"," in alsijn leuen Doe sprac","vinden","nee","infinitief","bijzin",NA,"PV-VD","nee","nee","nee","Hebben vonden","Hebben vonden",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Ferguut""","""INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3""","""Ferguut""","rest","onbekend","""fiction"""
"2094","INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3"," ter tafelronden Daer wi waenden"," hebben vonden"," Vrouwen ende ridders van menegen","vinden","nee","infinitief","bijzin",NA,"PV-VD","nee","nee","nee","hebben vonden","hebbe<expan xmlns:xs=""http://www.w3.org/2001/XMLSchema"" xmlns:tei=""http://www.tei-c.org/ns/1.0"" xmlns:ivdnt=""http://www.ivdnt.org/xslt/namespaces"" xmlns:egXML=""http://www.tei-c.org/ns/Examples"" xmlns:dump=""http://www.masereeuw.nl/xslt/dump-xml"" xmlns=""http://www.tei-c.org/ns/1.0"">n</expan> vonde<expan xmlns:xs=""http://www.w3.org/2001/XMLSchema"" xmlns:tei=""http://www.tei-c.org/ns/1.0"" xmlns:ivdnt=""http://www.ivdnt.org/xslt/namespaces"" xmlns:egXML=""http://www.tei-c.org/ns/Examples"" xmlns:dump=""http://www.masereeuw.nl/xslt/dump-xml"" xmlns=""http://www.tei-c.org/ns/1.0"">n</expan>",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Ferguut""","""INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3""","""Ferguut""","rest","onbekend","""fiction"""
"2095","INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3"," mochte scouwen Mochte daer enen"," hebben vonden"," Hem bloeden sere sine wonden","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","ja","nee","hebben vonden","hebben vonde<expan xmlns:xs=""http://www.w3.org/2001/XMLSchema"" xmlns:tei=""http://www.tei-c.org/ns/1.0"" xmlns:ivdnt=""http://www.ivdnt.org/xslt/namespaces"" xmlns:egXML=""http://www.tei-c.org/ns/Examples"" xmlns:dump=""http://www.masereeuw.nl/xslt/dump-xml"" xmlns=""http://www.tei-c.org/ns/1.0"">n</expan>",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Ferguut""","""INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3""","""Ferguut""","rest","onbekend","""fiction"""
"2096","INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3"," te manne naemt Maer ic"," hebbe vonden"," enen raet Docht v goet","vinden","nee","1sing","hoofdzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Ferguut""","""INT_bd73fecb-863f-4e6d-995c-0fade0e99bf3""","""Ferguut""","rest","onbekend","""fiction"""
"2097","INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e"," tanderen stonden Goet ende ghetrouwe"," hebt vonden"," Van honderden es cume een","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1370,"""philosophy / ethics"" ""secular""","""unknown""","""1374-1374""","""vers""","""Dietsche doctrinale""","""INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e""","""Dietsche doctrinale""","rest","onbekend","""non-fiction"""
"2098","INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e"," sal Als ghi enen vrient"," hebt vonden"," Goet ende hetrouwe tallen stonden","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1370,"""philosophy / ethics"" ""secular""","""unknown""","""1374-1374""","""vers""","""Dietsche doctrinale""","""INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e""","""Dietsche doctrinale""","rest","onbekend","""non-fiction"""
"2099","INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e"," swaer Als ghi enen vrient"," hebt vonden"," Dan seldi poeghen tallen stonden","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1370,"""philosophy / ethics"" ""secular""","""unknown""","""1374-1374""","""vers""","""Dietsche doctrinale""","""INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e""","""Dietsche doctrinale""","rest","onbekend","""non-fiction"""
"2100","INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e"," enten stonden Dat ghine ghetrouwe"," hebt vonden"," Alsoe langhe alse ghi twiuelt","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1370,"""philosophy / ethics"" ""secular""","""unknown""","""1374-1374""","""vers""","""Dietsche doctrinale""","""INT_a0c42759-1c3b-4b22-b101-08f3d664ed3e""","""Dietsche doctrinale""","rest","onbekend","""non-fiction"""
"2101","INT_3599450d-ff29-4aa0-a0ca-15a6b56cd46d"," met grooter pinen Tot hi"," vonden hadde"," den sinen. Deen vant den","vinden","nee","3sing","bijzin","SV","VD-PV","nee","nee","nee","vonden hadde","vonden hadde",NA,NA,1470,"""history"" ""secular""","""unknown""","""1460-1480""","""vers""","""Brabantsche yeesten (boek 7)""","""INT_3599450d-ff29-4aa0-a0ca-15a6b56cd46d""","""Brabantsche yeesten (boek 7)""","Brabant","zuid","""non-fiction"""
"2102","INT_3599450d-ff29-4aa0-a0ca-15a6b56cd46d",", oft anders iet. Ende men"," heeft vonden"," verstaet tbediet Een aposteme, dits","vinden","nee","3sing","hoofdzin","SV","PV-VD","nee","nee","nee","heeft vonden","heeft vonden",NA,NA,1470,"""history"" ""secular""","""unknown""","""1460-1480""","""vers""","""Brabantsche yeesten (boek 7)""","""INT_3599450d-ff29-4aa0-a0ca-15a6b56cd46d""","""Brabantsche yeesten (boek 7)""","Brabant","zuid","""non-fiction"""
"2103","INT_590673c6-9807-4cae-945b-c64fbd445597"," siere wijsheit ghenoeght Gherecht torment"," heeft vonden"," Alsoe behoert telker sonden Â¶ Om","vinden","nee","3sing","bijzin","SV","PV-VD","nee","nee","nee","heeft vonden","heeft vonden",NA,NA,1350,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1340-1360""","""vers""","""Der leken spieghel""","""INT_590673c6-9807-4cae-945b-c64fbd445597""","""Der leken spieghel""","rest","onbekend","""non-fiction"""
"2104","INT_590673c6-9807-4cae-945b-c64fbd445597"," groete blisscap Dat si josephe"," hadden vonden"," Ende jhesum niet vinden en","vinden","nee","3pl","bijzin","SV","PV-VD","nee","nee","nee","hadden vonden","hadden vonden",NA,NA,1350,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1340-1360""","""vers""","""Der leken spieghel""","""INT_590673c6-9807-4cae-945b-c64fbd445597""","""Der leken spieghel""","rest","onbekend","""non-fiction"""
"2105","INT_590673c6-9807-4cae-945b-c64fbd445597"," hebben ondersocht Oftu in ihesum"," hads vonden"," Eneghe zake van zonden Ende","vinden","nee","2sing","bijzin","SV","PV-VD","nee","nee","nee","hads vonden","hads vonden",NA,NA,1350,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1340-1360""","""vers""","""Der leken spieghel""","""INT_590673c6-9807-4cae-945b-c64fbd445597""","""Der leken spieghel""","rest","onbekend","""non-fiction"""
"2106","INT_f475a18e-af7e-4288-beca-fc2793d2dcb5"," van Claremonde, Waer hise soude"," hebben vonden",", Ende sine vrienden allegader [Enige","vinden","nee","3sing","bijzin","SV","PV-VD","nee","ja","nee","hebben vonden","hebben vonden",NA,NA,1320,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1300-1350""","""vers""","""Huge van Bordeeus, fragment Leiden""","""INT_f475a18e-af7e-4288-beca-fc2793d2dcb5""","""Huge van Bordeeus, fragment Leiden""","rest","onbekend","""fiction"""
"2107","INT_735784f7-b5c4-4646-ac65-350e14240d0b"," wech metter vre Dat si"," vonden hadde"," arture Tote binnen in dien","vinden","nee","3sing","bijzin","SV","VD-PV","nee","nee","nee","vonden hadde","vonden hadde",NA,NA,1320,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1300-1350""","""vers""","""Lantsloot van der Haghedochte""","""INT_735784f7-b5c4-4646-ac65-350e14240d0b""","""Lantsloot van der Haghedochte""","Vlaanderen","zuid","""fiction"""
"2108","INT_735784f7-b5c4-4646-ac65-350e14240d0b"," stonden Dat icker niemare of"," hebbe vonden"," Ende ic des sal wesen","vinden","nee","1sing","bijzin","SV","PV-VD","nee","nee","nee","hebbe vonden","hebbe vonden",NA,NA,1320,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1300-1350""","""vers""","""Lantsloot van der Haghedochte""","""INT_735784f7-b5c4-4646-ac65-350e14240d0b""","""Lantsloot van der Haghedochte""","Vlaanderen","zuid","""fiction"""
"2109","INT_86183ffd-2477-4dda-9434-934a0e38292f"," ic soe edelen scone ghemoet"," Vonden hebbe"," te mire jacht. God heeft","vinden","nee","1sing","bijzin","SV","VD-PV","nee","nee","nee","Vonden hebbe","Vonden hebbe",NA,NA,1410,"""chivalric romance"" ""drama"" ""secular""","""unknown""","""1400-1420""","""vers""","""Lanseloet van Denemerken""","""INT_86183ffd-2477-4dda-9434-934a0e38292f""","""Lanseloet van Denemerken""","rest","onbekend","""fiction"""
"2110","INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f"," eneghen man Daer ghi trouwe"," hebt vonden"," an / Ende hem ontdect al","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1400,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1390-1410""","""vers""","""Melibeus""","""INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f""","""Melibeus""","Brabant","zuid","""non-fiction"""
"2111","INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f"," / in stonden / Goet ende ghetruwe"," hadt vonden"," / Dat es daer bi / wildijt","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hadt vonden","hadt vonden",NA,NA,1400,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1390-1410""","""vers""","""Melibeus""","""INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f""","""Melibeus""","Brabant","zuid","""non-fiction"""
"2112","INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f"," allen stonden Goet en ghetruwe"," hebt vonden",". Ten derden male / dat wet","vinden","nee","2pl","bijzin","SV","PV-VD","nee","nee","nee","hebt vonden","hebt vonden",NA,NA,1400,"""philosophy / ethics"" ""secular""","""Jan van Boendale""","""1390-1410""","""vers""","""Melibeus""","""INT_0cc7f97c-344a-4173-aaf8-0b686c6d2f9f""","""Melibeus""","Brabant","zuid","""non-fiction"""
"2113","INT_89c2e411-4970-41a9-a080-a39a64f61250"," name ontfaen Also oft hijt"," hadde vonden"," so; Dese hoverde heet Presumpcio","vinden","nee","3sing","bijzin","SV","PV-VD","nee","nee","nee","hadde vonden","hadde vonden",NA,NA,1410,"""philosophy / ethics"" ""secular""","""unknown""","""1400-1420""","""vers""","""Nieuwe doctrinael""","""INT_89c2e411-4970-41a9-a080-a39a64f61250""","""Nieuwe doctrinael""","rest","onbekend","""non-fiction"""
"2114","INT_dc84c0b2-40bf-4c79-821b-c055fea51aef"," ter stede, Daer sine saen"," hadden vonden",". Doe vragdem in corten stonden","vinden","nee","3pl","bijzin","SV","PV-VD","nee","nee","nee","hadden vonden","hadden vonden",NA,NA,1350,"""chivalric romance"" ""epic"" ""secular""","""unknown""","""1340-1360""","""vers""","""Renout van Montalbaen, fragment Berlijn""","""INT_dc84c0b2-40bf-4c79-821b-c055fea51aef""","""Renout van Montalbaen, fragment Berlijn""","rest","onbekend","""fiction"""
"2115","INT_77540871-6e12-4d45-954c-6e7f04bc901d"," was in wake Ende hi"," vonden hadde"," den brief, En vant hi","vinden","nee","3sing","bijzin","SV","VD-PV","nee","nee","nee","vonden hadde","vonden hadde",NA,NA,1410,"""epic"" ""legend"" ""religious""","""unknown""","""1400-1420""","""vers""","""Theophilus""","""INT_77540871-6e12-4d45-954c-6e7f04bc901d""","""Theophilus""","rest","zuid","""fiction"""
